SourceTime;Side;Action;OrderId;Price;Qty
23969865190;1;A;20220620000429;0;1
23970746361;2;A;20220620000430;1689;1
23974342860;1;A;20220620000431;0;7
23976391658;1;D;20220620000390;1682;10
23976391690;1;A;20220620000432;1683;10
23976394953;2;D;20220620000391;1690;10
23976394980;2;A;20220620000433;1691;10
23976470357;1;D;20220620000392;1652;10
23976470402;1;A;20220620000434;1653;10
23976490214;2;D;20220620000393;1720;10
23976490241;2;A;20220620000435;1721;10
23978883259;1;A;20220620000437;1692;50
23980390792;1;D;20220620000432;1683;10
23980390840;1;A;20220620000438;1686;10
23980392509;2;D;20220620000433;1691;10
23980392538;2;A;20220620000439;1694;10
23980499685;1;D;20220620000434;1653;10
23980499713;1;A;20220620000440;1656;10
23980501847;2;D;20220620000435;1721;10
23980501882;2;A;20220620000441;1724;10
23982254915;1;A;20220620000442;1680;10
23982392993;1;D;20220620000438;1686;10
23982393031;1;A;20220620000443;1687;10
23982395871;2;D;20220620000439;1694;10
23982395925;2;A;20220620000444;1695;10
23982499631;1;D;20220620000440;1656;10
23982499659;1;A;20220620000445;1657;10
23982503849;2;D;20220620000441;1724;10
23982503877;2;A;20220620000446;1725;10
23982792015;2;A;20220620000447;1690;1
23983351643;1;A;20220620000448;1681;1
23984226439;1;A;20220620000449;1681;1
23984243432;2;A;20220620000450;1727;51
23984383067;1;D;20220620000443;1687;10
23984383097;1;A;20220620000451;1686;10
23984385994;2;D;20220620000444;1695;10
23984386023;2;A;20220620000452;1694;10
23984488116;1;D;20220620000445;1657;10
23984488145;1;A;20220620000453;1656;10
23984491575;2;D;20220620000446;1725;10
23984491604;2;A;20220620000454;1724;10
23986341463;1;A;20220620000455;1680;1
23992810474;2;A;20220620000456;1720;1
23995729827;1;D;20220620000332;0;10
23996047202;1;A;20220620000457;1680;5
23996820752;2;A;20220620000458;1691;1
23999282374;1;A;20220620000459;1681;1
24002978900;1;A;20220620000460;1674;2
24003282125;2;A;20220620000461;1692;20
24004733084;1;A;20220620000462;1691;50
24004943635;1;D;20220620000451;1686;10
24004943667;1;A;20220620000463;1687;10
24004949559;2;D;20220620000452;1694;10
24004949588;2;A;20220620000464;1695;10
24005225681;1;D;20220620000453;1656;10
24005225718;1;A;20220620000465;1657;10
24005280207;2;D;20220620000454;1724;10
24005280236;2;A;20220620000466;1725;10
24005496282;2;D;20220620000430;1689;1
24007240116;1;A;20220620000467;1691;1
24008509330;1;D;20220620000467;1691;1
24009039262;2;D;20220620000447;1690;1
24016188075;1;A;20220620000468;1672;3
24016309731;1;A;20220620000469;1680;1
24016509682;1;D;20220620000292;1679;1
24016509712;1;A;20220620000470;1685;1
24016782495;1;D;20220620000384;0;1
24020011411;2;A;20220620000471;1690;33
24025867997;1;A;20220620000472;1670;2
24026298681;1;A;20220620000473;1670;1
24027219569;2;A;20220620000474;1690;4
24032165090;1;A;20220620000475;1690;50
24035945489;1;A;20220620000476;1668;2
24037683649;2;D;20220620000134;1717;2
24037683689;2;A;20220620000477;1691;2
24042931998;2;A;20220620000478;1697;2
24043933422;1;D;20220620000177;0;5
24045990273;1;D;20220620000463;1687;10
24045990350;1;A;20220620000479;1686;10
24045993180;2;D;20220620000464;1695;10
24045993209;2;A;20220620000480;1694;10
24046082602;1;D;20220620000465;1657;10
24046082631;1;A;20220620000481;1656;10
24046084153;2;D;20220620000466;1725;10
24046084182;2;A;20220620000482;1724;10
24046259174;1;A;20220620000483;1666;2
24048801184;2;A;20220620000484;1687;2
24050917367;2;A;20220620000485;1693;1
24055440674;1;A;20220620000486;1664;2
24059739845;2;A;20220620000487;1999;1
24061796798;2;A;20220620000488;1685;4
24066389474;1;A;20220620000489;1690;3
24067875712;1;A;20220620000490;1662;3
24068897926;1;A;20220620000491;1688;7
24070109667;1;A;20220620000492;1689;50
24072999732;2;A;20220620000493;1690;1
24075000252;1;A;20220620000494;1676;1
24075008340;1;D;20220620000403;1674;1
24077024233;1;A;20220620000495;1660;2
24081517380;2;A;20220620000496;1700;1
24081671691;1;A;20220620000497;0;2
24088158119;1;A;20220620000498;1658;2
24091092735;1;D;20220620000424;1662;1
24091092792;1;A;20220620000499;1665;1
24092315520;1;A;20220620000500;1693;1
24093097232;1;A;20220620000501;1520;2
24096666890;2;A;20220620000502;1704;1
24097125694;2;A;20220620000503;1702;1
24097306595;1;A;20220620000504;1654;5
24098491977;1;A;20220620000505;1685;8
24103055812;1;A;20220620000506;1688;50
24104085758;1;D;20220620000489;1690;3
24104085833;1;A;20220620000507;1690;4
24107578963;1;A;20220620000508;1684;4
24111082525;2;A;20220620000509;1685;1
24111110139;2;A;20220620000510;1705;2
24115250255;1;A;20220620000511;1700;5
24117087788;2;A;20220620000512;1720;1
24118995723;1;D;20220620000285;1680;1
24118995792;1;A;20220620000513;1690;1
24119987666;1;A;20220620000514;1690;1
24123979169;1;A;20220620000515;1689;2
24124606507;2;A;20220620000516;0;2
24127288233;2;A;20220620000517;1707;2
24127733494;2;A;20220620000518;1690;1
24132081544;1;A;20220620000519;1681;1
24135195955;2;A;20220620000520;0;1
24137591958;1;D;20220620000497;0;2
24138210453;2;A;20220620000521;1693;1
24139669853;2;D;20220620000417;1693;1
24139669906;2;A;20220620000522;1695;1
24140424351;1;D;20220620000511;1700;5
24140424383;1;A;20220620000523;1694;5
24142540623;2;A;20220620000524;1708;1
24142556157;2;A;20220620000525;1705;1
24145067288;2;A;20220620000526;1690;1
24145152646;2;A;20220620000527;1705;1
24148382495;1;A;20220620000528;1684;2
24148461551;1;A;20220620000529;1690;2
24149121212;2;A;20220620000530;1695;1
24151204207;1;A;20220620000531;1682;6
24154076249;2;A;20220620000532;1692;2
24160863050;1;D;20220620000505;1685;8
24160863129;1;A;20220620000533;1680;8
24162329776;1;A;20220620000534;0;1
24163216964;2;A;20220620000535;1705;1
24163646980;1;A;20220620000536;1687;8
24164374047;2;A;20220620000537;1695;1
24167277952;1;A;20220620000538;1600;1
24167694458;1;A;20220620000539;1687;2
24171254972;2;A;20220620000540;1695;1
24171674473;1;D;20220620000529;1690;2
24171674510;1;A;20220620000541;1689;2
24171823408;2;D;20220617000130;1711;1
24171823440;2;A;20220620000542;0;2
24176200996;2;D;20220620000216;1600;6
24177549299;2;A;20220620000543;1697;1
24178325630;2;A;20220620000544;0;2
24179643538;2;A;20220620000545;1699;5
24181312743;1;A;20220620000546;1686;1
24183686083;2;A;20220620000547;1693;2
24190387613;2;A;20220620000548;1695;1
24191231614;2;A;20220620000549;1691;1
24192675744;1;D;20220620000541;1689;2
24192675789;1;A;20220620000550;1689;1
24193164113;2;A;20220620000551;1697;2
24196898664;2;A;20220620000552;1692;1
24198714984;2;A;20220620000553;1692;1
24199184774;2;A;20220620000554;1699;10
24199763422;2;A;20220620000555;1690;1
24200804925;2;A;20220620000556;1694;2
24202308065;2;A;20220620000557;1698;1
24203098898;2;A;20220620000558;1705;1
24203341917;1;A;20220620000559;1686;1
24206151694;1;A;20220620000560;1699;1
24206534319;2;A;20220620000561;1702;1
24207285782;2;A;20220620000562;1698;1
24207611356;2;A;20220620000563;0;5
24207646191;2;A;20220620000564;0;1
24207810287;1;A;20220620000565;0;1
24209308289;2;D;20220617073862;1680;9
24209308318;2;A;20220620000566;1695;9
24211933278;2;A;20220620000567;1693;1
24213258642;2;A;20220620000568;1700;1
24213601480;1;D;20220620000550;1689;1
24213601509;1;A;20220620000569;1690;1
24214049947;2;A;20220620000570;0;1
24215140103;1;A;20220620000571;0;2
24216415524;2;A;20220620000574;1694;5
24221295350;2;A;20220620000575;1697;1
24222516400;2;A;20220620000576;1708;1
24222992516;2;A;20220620000577;1690;3
24223635661;1;A;20220620000578;1691;2
24223695088;1;D;20220620000205;1675;1
24223695118;1;A;20220620000579;1687;1
24224679036;2;A;20220620000580;1695;1
24225861956;1;A;20220620000581;1675;1
24226663225;2;A;20220620000582;1691;1
24226913976;1;A;20220620000583;1691;10
24226988988;1;D;20220620000479;1686;10
24226989019;1;A;20220620000584;1687;10
24226991857;2;D;20220620000480;1694;10
24226991886;2;A;20220620000585;1695;10
24227085816;1;D;20220620000481;1656;10
24227085847;1;A;20220620000586;1657;10
24227087786;2;D;20220620000482;1724;10
24227087814;2;A;20220620000587;1725;10
24227790985;2;D;20220620000348;1690;1
24227791019;2;A;20220620000588;1691;1
24227870212;1;A;20220620000589;1687;50
24228378560;1;A;20220620000590;1653;1
24228832465;1;A;20220620000591;1666;1
24229183609;2;A;20220620000592;1694;1
24229535096;2;A;20220620000593;0;1
24232014878;2;A;20220620000594;1696;1
24234232903;1;A;20220620000595;1691;5
24236516210;1;D;20220620000569;1690;1
24236516273;1;A;20220620000596;1691;1
24237376700;2;A;20220620000597;1698;2
24240963870;2;D;20220620000461;1692;20
24240963934;2;A;20220620000598;1689;20
24240983529;1;D;20220620000578;1691;2
24240983559;1;A;20220620000599;1692;2
24241073982;1;D;20220620000584;1687;10
24241074012;1;A;20220620000600;1686;10
24241076922;2;D;20220620000585;1695;10
24241076951;2;A;20220620000601;1694;10
24241175866;1;D;20220620000586;1657;10
24241175900;1;A;20220620000602;1656;10
24241177930;2;D;20220620000587;1725;10
24241177960;2;A;20220620000603;1724;10
24241323566;2;A;20220620000604;1699;1
24241589271;2;A;20220620000605;1744;20
24241589467;2;A;20220620000606;1750;20
24241590009;2;A;20220620000607;1756;20
24241590584;2;A;20220620000608;1762;20
24241591280;2;A;20220620000609;1767;20
24241595141;2;A;20220620000610;1774;73
24241595771;2;A;20220620000611;1707;10
24241596168;2;A;20220620000612;1713;10
24241601136;2;A;20220620000613;1714;10
24241601713;2;A;20220620000614;1725;10
24241615140;2;A;20220620000615;1726;10
24241774096;2;A;20220620000616;1770;20
24241816617;2;A;20220620000617;1787;20
24241824647;2;A;20220620000618;1774;107
24241835804;2;A;20220620000619;1776;20
24241841248;2;A;20220620000620;1764;20
24241850589;2;A;20220620000621;1782;20
24243672165;2;A;20220620000622;1688;10
24244046148;2;A;20220620000623;0;2
24244568318;1;A;20220620000624;0;10
24245680367;2;A;20220620000625;1692;1
24246132305;2;A;20220620000626;0;5
24246332698;1;A;20220620000627;1688;9
24246694427;2;D;20220620000412;1710;1
24246694459;2;A;20220620000628;1696;1
24247355541;2;A;20220620000629;1689;1
24247382400;2;A;20220620000630;1689;1
24248628917;2;A;20220620000631;0;2
24249175200;1;A;20220620000632;1686;50
24250591462;1;D;20220620000600;1686;10
24250594230;2;D;20220620000601;1694;10
24250628033;1;D;20220620000602;1656;10
24250629906;2;D;20220620000603;1724;10
24251670446;2;D;20220620000129;1705;2
24252781829;2;A;20220620000633;1705;20
24253849031;2;A;20220620000634;1690;1
24254422296;2;A;20220620000635;1692;1
24255987146;1;A;20220620000636;1682;1
24256365403;1;A;20220620000637;1686;10
24256370606;2;A;20220620000638;1694;10
24256392658;1;A;20220620000639;1656;10
24256392971;2;A;20220620000640;1724;10
24257496394;1;A;20220620000641;0;1
24258076251;2;D;20220620000131;1717;16
24258076285;2;A;20220620000642;1699;16
24258338254;2;A;20220620000643;1699;1
24258449894;2;A;20220620000644;1689;3
24259882226;2;A;20220620000645;1715;1
24260187360;1;A;20220620000646;1672;1
24261225116;2;D;20220620000339;0;55
24261270663;2;A;20220620000647;1694;1
24263280709;1;D;20220620000637;1686;10
24263280756;1;A;20220620000648;1687;10
24263283088;2;D;20220620000638;1694;10
24263283120;2;A;20220620000649;1695;10
24263369973;1;D;20220620000639;1656;10
24263370007;1;A;20220620000650;1657;10
24263382665;2;D;20220620000640;1724;10
24263382697;2;A;20220620000651;1725;10
24263395228;1;A;20220620000652;1685;2
24263408676;1;A;20220620000653;1689;2
24263436364;2;A;20220620000654;0;30
24263495902;1;A;20220620000655;1690;1
24263505556;1;A;20220620000656;1681;1
24263814082;1;A;20220620000657;1690;5
24264967001;2;A;20220620000658;1691;1
24267831180;2;D;20220620000419;1685;1
24267893366;1;D;20220620000596;1691;1
24267893398;1;A;20220620000659;1690;1
24268545539;1;A;20220620000660;1678;1
24268979288;1;A;20220620000661;1690;1
24270395326;2;D;20220620000588;1691;1
24270395365;2;A;20220620000662;1692;1
24274142430;1;A;20220620000663;1655;20
24274266541;2;A;20220620000664;1688;27
24274394837;1;D;20220620000648;1687;10
24274394870;1;A;20220620000665;1686;10
24274397063;2;D;20220620000649;1695;10
24274397094;2;A;20220620000666;1694;10
24274434279;1;D;20220620000650;1657;10
24274434311;1;A;20220620000667;1656;10
24274435792;2;D;20220620000651;1725;10
24274435823;2;A;20220620000668;1724;10
24275668630;1;D;20220620000145;0;7
24276325000;2;A;20220620000669;1695;2
24276792793;2;A;20220620000670;0;1
24277808637;1;A;20220620000671;1689;1
24277944087;2;A;20220620000672;0;4
24278182420;1;D;20220620000304;1681;1
24278182463;1;A;20220620000673;1686;1
24278482712;2;A;20220620000674;1691;10
24279626082;1;A;20220620000675;1693;1
24280702827;1;A;20220620000676;1691;5
24281077770;2;D;20220620000316;1790;10
24281077805;2;A;20220620000677;1695;20
24281242232;1;A;20220620000678;1680;1
24281625605;2;D;20220620000298;1688;1
24281625638;2;A;20220620000679;1695;1
24281644537;1;A;20220620000680;1686;3
24284007210;2;A;20220620000681;1696;2
24284498617;2;A;20220620000682;1693;3
24285332365;2;A;20220620000683;1701;1
24285693171;2;A;20220620000684;1698;20
24285941573;2;D;20220620000662;1692;1
24285941640;2;A;20220620000685;1691;1
24286765366;2;A;20220620000686;1710;1
24287121689;2;D;20220620000604;1699;1
24287121739;2;A;20220620000687;1700;1
24287293031;1;A;20220620000688;1678;1
24289053671;2;A;20220620000689;1693;2
24289946070;1;A;20220620000690;0;10
24290005052;2;D;20220620000026;1680;9
24290006149;2;D;20220620000027;1682;9
24290009262;2;D;20220620000028;1684;9
24290011060;2;D;20220620000029;1686;9
24290011121;2;D;20220620000030;1688;9
24290011178;2;D;20220620000031;1690;9
24291482985;1;A;20220620000691;1682;1
24291991065;1;D;20220620000665;1686;10
24291991139;1;A;20220620000692;1687;10
24291992717;2;D;20220620000666;1694;10
24291992753;2;A;20220620000693;1695;10
24292016470;1;D;20220620000667;1656;10
24292016520;1;A;20220620000694;1657;10
24292018059;2;D;20220620000668;1724;10
24292018096;2;A;20220620000695;1725;10
24292045414;2;A;20220620000696;0;8
24292267338;2;A;20220620000697;1679;2
24293024527;2;A;20220620000698;0;10
24293143951;1;A;20220620000699;1691;1
24293147576;1;A;20220620000700;0;1
24293153865;2;A;20220620000701;0;10
24293543128;1;A;20220620000702;1689;5
24294196798;2;A;20220620000703;1687;1
24294511865;1;A;20220620000704;0;2
24296286374;2;A;20220620000705;1688;21
24296563339;2;A;20220620000706;0;1
24296799182;2;A;20220620000707;1695;1
24297999716;1;D;20220620000692;1687;10
24297999800;1;A;20220620000708;1686;10
24298001440;2;D;20220620000693;1695;10
24298001481;2;A;20220620000709;1694;10
24298023125;1;D;20220620000694;1657;10
24298023166;1;A;20220620000710;1656;10
24298039565;2;D;20220620000695;1725;10
24298039603;2;A;20220620000711;1724;10
24299331170;2;A;20220620000712;1693;1
24299571252;2;A;20220620000713;1690;10
24299837037;2;A;20220620000714;1691;1
24299845912;2;A;20220620000715;1690;1
24300004051;1;M;20220620000122;0;4
24300004058;2;D;20220620000055;0;1
24300004067;1;M;20220620000122;0;3
24300004072;2;D;20220620000060;0;1
24300004081;1;M;20220620000122;0;2
24300004086;2;D;20220620000061;0;1
24300004095;1;M;20220620000122;0;1
24300004101;2;D;20220620000062;0;1
24300004109;1;D;20220620000122;0;1
24300004114;2;M;20220620000087;0;2
24300004122;1;D;20220620000126;0;2
24300004128;2;D;20220620000087;0;2
24300004136;1;D;20220620000138;0;1
24300004142;2;D;20220620000094;0;1
24300004150;1;D;20220620000154;0;2
24300004156;2;D;20220620000111;0;2
24300004164;1;M;20220620000167;0;17
24300004170;2;D;20220620000146;0;1
24300004178;1;M;20220620000167;0;16
24300004184;2;D;20220620000158;0;1
24300004193;1;M;20220620000167;0;13
24300004198;2;D;20220620000175;0;3
24300004206;1;M;20220620000167;0;8
24300004212;2;D;20220620000176;0;5
24300004219;1;M;20220620000167;0;7
24300004225;2;D;20220620000178;0;1
24300004233;1;M;20220620000167;0;2
24300004239;2;D;20220620000207;0;5
24300004247;1;D;20220620000167;0;2
24300004253;2;D;20220620000246;0;2
24300004261;1;D;20220620000250;0;6
24300004266;2;M;20220620000248;0;4
24300004273;1;D;20220620000255;0;2
24300004279;2;M;20220620000248;0;2
24300004286;1;D;20220620000269;0;2
24300004292;2;D;20220620000248;0;2
24300004299;1;D;20220620000270;0;1
24300004305;2;D;20220620000260;0;1
24300004313;1;D;20220620000277;0;1
24300004319;2;D;20220620000261;0;1
24300004328;1;M;20220620000278;0;3
24300004333;2;D;20220620000276;0;1
24300004341;1;M;20220620000278;0;2
24300004347;2;D;20220620000290;0;1
24300004354;1;M;20220620000278;0;1
24300004360;2;D;20220620000291;0;1
24300004367;1;D;20220620000278;0;1
24300004373;2;M;20220620000308;0;4
24300004380;1;M;20220620000279;0;9
24300004386;2;D;20220620000308;0;4
24300004393;1;M;20220620000279;0;8
24300004399;2;D;20220620000354;0;1
24300004406;1;M;20220620000279;0;6
24300004412;2;D;20220620000397;0;2
24300004419;1;M;20220620000279;0;4
24300004425;2;D;20220620000516;0;2
24300004432;1;M;20220620000279;0;3
24300004438;2;D;20220620000520;0;1
24300004445;1;M;20220620000279;0;1
24300004451;2;D;20220620000542;0;2
24300004459;1;D;20220620000279;0;1
24300004465;2;M;20220620000544;0;1
24300004472;1;M;20220620000282;0;24
24300004478;2;D;20220620000544;0;1
24300004486;1;M;20220620000282;0;19
24300004492;2;D;20220620000563;0;5
24300004499;1;M;20220620000282;0;18
24300004504;2;D;20220620000564;0;1
24300004512;1;M;20220620000282;0;17
24300004518;2;D;20220620000570;0;1
24300004525;1;M;20220620000282;0;16
24300004531;2;D;20220620000593;0;1
24300004538;1;M;20220620000282;0;14
24300004544;2;D;20220620000623;0;2
24300004552;1;M;20220620000282;0;9
24300004557;2;D;20220620000626;0;5
24300004566;1;M;20220620000282;0;7
24300004572;2;D;20220620000631;0;2
24300004580;1;D;20220620000282;0;7
24300004586;2;M;20220620000654;0;23
24300004593;1;D;20220620000289;0;4
24300004599;2;M;20220620000654;0;19
24300004607;1;D;20220620000315;0;7
24300004612;2;M;20220620000654;0;12
24300004620;1;D;20220620000359;0;1
24300004626;2;M;20220620000654;0;11
24300004634;1;D;20220620000368;0;1
24300004639;2;M;20220620000654;0;10
24300004647;1;M;20220620000375;0;8
24300004652;2;D;20220620000654;0;10
24300004660;1;M;20220620000375;0;7
24300004666;2;D;20220620000670;0;1
24300004675;1;M;20220620000375;0;3
24300004680;2;D;20220620000672;0;4
24300004688;1;D;20220620000375;0;3
24300004694;2;M;20220620000696;0;5
24300004702;1;D;20220620000427;0;3
24300004707;2;M;20220620000696;0;2
24300004715;1;D;20220620000428;0;2
24300004721;2;D;20220620000696;0;2
24300004729;1;D;20220620000429;0;1
24300004743;2;M;20220620000698;0;9
24300004755;1;D;20220620000431;0;7
24300004763;2;M;20220620000698;0;2
24300004777;1;D;20220620000534;0;1
24300004784;2;M;20220620000698;0;1
24300004795;1;D;20220620000565;0;1
24300004803;2;D;20220620000698;0;1
24300004815;1;D;20220620000571;0;2
24300004822;2;M;20220620000701;0;8
24300004830;1;M;20220620000624;0;2
24300004836;2;D;20220620000701;0;8
24300004845;1;M;20220620000624;0;1
24300004850;2;D;20220620000706;0;1
24300004859;1;D;20220620000624;0;1
24300004871;2;D;20220620000273;1675;1
24300004882;1;D;20220620000641;0;1
24300004889;2;D;20220620000113;1678;1
24300004900;1;M;20220620000690;0;6
24300004906;2;D;20220620000389;1678;4
24300004915;1;M;20220620000690;0;5
24300004922;2;D;20220620000405;1679;1
24300004935;1;M;20220620000690;0;3
24300004942;2;D;20220620000697;1679;2
24300004953;1;M;20220620000690;0;1
24300004960;2;D;20220620000102;1680;2
24300004971;1;D;20220620000690;0;1
24300004979;2;D;20220620000052;1681;1
24300004989;1;D;20220620000700;0;1
24300004996;2;M;20220620000388;1684;3
24300005007;1;D;20220620000704;0;2
24300005014;2;M;20220620000388;1684;1
24300005024;1;M;20220620000287;1775;2
24300005031;2;D;20220620000388;1684;1
24300005040;1;M;20220620000287;1775;1
24300005046;2;D;20220620000410;1684;1
24300005055;1;D;20220620000287;1775;1
24300005061;2;M;20220620000488;1685;3
24300005069;1;D;20220620000422;1700;3
24300005075;2;D;20220620000488;1685;3
24300005084;1;D;20220620000560;1699;1
24300005091;2;D;20220620000509;1685;1
24300005099;1;M;20220620000523;1694;1
24300005105;2;D;20220620000400;1686;4
24300005114;1;D;20220620000523;1694;1
24300005119;2;M;20220620000404;1686;1
24300005127;1;D;20220620000500;1693;1
24300005133;2;D;20220620000404;1686;1
24300005141;1;D;20220620000675;1693;1
24300005147;2;D;20220620000150;1687;1
24300005156;1;D;20220620000411;1692;2
24300005163;2;D;20220620000319;1687;2
24300005172;1;M;20220620000437;1692;49
24300005177;2;D;20220620000362;1687;1
24300005186;1;M;20220620000437;1692;47
24300005191;2;D;20220620000484;1687;2
24300005199;1;M;20220620000437;1692;46
24300005205;2;D;20220620000703;1687;1
24300005213;1;M;20220620000437;1692;36
24300005219;2;D;20220620000622;1688;10
24300005239;1;M;20220620000437;1692;9
24300005245;2;D;20220620000664;1688;27
24300005253;1;D;20220620000437;1692;9
24300005258;2;M;20220620000705;1688;12
24300005266;1;D;20220620000599;1692;2
24300005272;2;M;20220620000705;1688;10
24300005281;1;D;20220620000386;1691;2
24300005286;2;M;20220620000705;1688;8
24300005295;1;M;20220620000462;1691;42
24300005300;2;D;20220620000705;1688;8
24300005308;1;M;20220620000462;1691;38
24300005314;2;D;20220620000376;1689;4
24300005322;1;M;20220620000462;1691;18
24300005327;2;D;20220620000598;1689;20
24300005336;1;M;20220620000462;1691;17
24300005342;2;D;20220620000629;1689;1
24300005350;1;M;20220620000462;1691;16
24300005355;2;D;20220620000630;1689;1
24300005364;1;M;20220620000462;1691;13
24300005369;2;D;20220620000644;1689;3
24300005377;1;M;20220620000462;1691;12
24300005382;2;D;20220620000398;1690;1
24300005390;1;D;20220620000462;1691;12
24300005396;2;M;20220620000471;1690;21
24300005404;1;D;20220620000583;1691;10
24300005409;2;M;20220620000471;1690;11
24300005416;1;D;20220620000595;1691;5
24300005422;2;M;20220620000471;1690;6
24300005429;1;D;20220620000676;1691;5
24300005435;2;M;20220620000471;1690;1
24300005443;1;D;20220620000699;1691;1
24300005449;2;D;20220620000471;1690;1
24300005457;1;D;20220620000370;1690;3
24300005463;2;M;20220620000474;1690;1
24300005471;1;D;20220620000407;1690;1
24300005477;2;D;20220620000474;1690;1
24300005484;1;M;20220620000475;1690;49
24300005490;2;D;20220620000493;1690;1
24300005497;1;M;20220620000475;1690;48
24300005503;2;D;20220620000518;1690;1
24300005511;1;M;20220620000475;1690;47
24300005516;2;D;20220620000526;1690;1
24300005523;1;M;20220620000475;1690;46
24300005529;2;D;20220620000555;1690;1
24300005537;1;M;20220620000475;1690;43
24300005542;2;D;20220620000577;1690;3
24300005550;1;M;20220620000475;1690;42
24300005556;2;D;20220620000634;1690;1
24300005564;1;M;20220620000475;1690;32
24300005569;2;D;20220620000713;1690;10
24300005577;1;M;20220620000475;1690;31
24300005583;2;D;20220620000715;1690;1
24300005595;2;D;20220620000112;1698;1
24300005603;2;D;20220620000280;1702;50
24300013918;1;A;20220620000716;1686;7
24300052606;2;A;20220620000717;1694;7
24300100864;2;A;20220620000718;1691;1
24300195244;1;A;20220620000719;1684;10
24300196782;2;A;20220620000720;1693;10
24300208739;1;D;20220620000716;1686;7
24300209877;2;D;20220620000717;1694;7
24300241140;1;A;20220620000721;1690;2
24300251717;1;A;20220620000722;1690;2
24300517726;1;A;20220620000723;1675;20
24300519085;1;A;20220620000724;1675;20
24300520100;2;A;20220620000725;1693;20
24300714441;1;D;20220620000723;1675;20
24300715676;1;D;20220620000724;1675;20
24300716767;2;D;20220620000725;1693;20
24300815787;2;A;20220620000726;1691;6
24300898468;1;A;20220620000727;1690;1
24301702046;2;A;20220620000728;1693;1
24301718034;1;A;20220620000729;1687;7
24301719683;2;A;20220620000730;1695;7
24302926728;1;A;20220620000734;1688;1
24303068790;2;D;20220620000192;1700;3
24303068800;2;A;20220620000735;1713;3
24303096232;2;A;20220620000736;1735;1
24303678199;2;A;20220620000737;1692;1
24304267336;2;A;20220620000739;1694;5
24304515452;1;A;20220620000740;1593;1
24304580364;1;A;20220620000741;1593;1
24304581490;1;A;20220620000742;1593;1
24304685695;1;A;20220620000743;1596;1
24304687106;1;A;20220620000744;1596;1
24304800031;1;A;20220620000745;1655;1
24304879966;1;A;20220620000746;1604;1
24304890326;1;A;20220620000747;1568;1
24304891325;1;A;20220620000748;1566;1
24304894662;1;A;20220620000749;1600;1
24304901072;1;A;20220620000750;1564;1
24304902067;1;A;20220620000751;1560;1
24304924129;1;A;20220620000752;1628;1
24304925125;1;A;20220620000753;1624;1
24304949074;1;A;20220620000754;1592;1
24304950072;2;A;20220620000755;1725;1
24304951062;2;A;20220620000756;1725;1
24304993713;1;A;20220620000757;1626;1
24305097650;1;A;20220620000758;1653;1
24305175296;1;A;20220620000759;1621;1
24305221984;1;A;20220620000760;1631;1
24305244612;1;A;20220620000761;1633;1
24305245622;1;A;20220620000762;1633;1
24305246589;1;A;20220620000763;1632;1
24305247591;1;A;20220620000764;1633;1
24305267788;1;A;20220620000765;1632;1
24305289277;1;A;20220620000766;1632;1
24305394922;1;A;20220620000767;1630;1
24305395973;1;A;20220620000768;1630;1
24305423752;1;A;20220620000769;1631;1
24305424740;1;A;20220620000770;1631;1
24305546067;1;A;20220620000771;1629;1
24305547121;1;A;20220620000772;1630;1
24305643328;2;A;20220620000773;1779;1
24305708596;2;A;20220620000774;1773;1
24305730326;1;A;20220620000775;1645;1
24305741901;1;A;20220620000776;1628;1
24305742902;1;A;20220620000777;1626;1
24305763498;1;A;20220620000778;1624;1
24305820097;1;D;20220620000761;1633;1
24305821234;1;D;20220620000764;1633;1
24305841238;1;D;20220620000762;1633;1
24305969232;1;D;20220620000771;1629;1
24305979736;2;D;20220620000773;1779;1
24305980735;2;D;20220620000774;1773;1
24306054779;1;D;20220620000661;1690;1
24306066933;2;D;20220620000458;1691;1
24306066947;2;D;20220620000477;1691;2
24306066961;2;D;20220620000549;1691;1
24306066973;2;D;20220620000582;1691;1
24306217471;1;A;20220620000780;1633;1
24307124062;1;M;20220620000475;1690;28
24307963721;2;A;20220620000782;1710;10
24308201217;1;M;20220620000475;1690;27
24308599359;1;A;20220620000784;1685;50
24309106015;1;A;20220620000785;1689;1
24309276543;1;A;20220620000786;1685;1
24310340289;1;A;20220620000787;1683;1
24311230015;2;A;20220620000788;1702;20
24311246930;2;A;20220620000789;1709;20
24311272165;2;A;20220620000790;1708;20
24312874649;2;A;20220620000792;1699;1
24314533216;2;A;20220620000793;1693;2
24316060662;2;A;20220620000795;1694;5
24317625519;1;A;20220620000797;1690;2
24317723027;1;M;20220620000475;1690;12
24317784774;1;A;20220620000799;1685;10
24317784811;2;A;20220620000800;1696;10
24317788042;1;A;20220620000801;1690;4
24318818626;2;D;20220620000658;1691;1
24319680107;1;D;20220620000708;1686;10
24319680116;1;A;20220620000804;1687;10
24319682904;2;D;20220620000709;1694;10
24319682913;2;A;20220620000805;1695;10
24319728623;1;D;20220620000710;1656;10
24319728635;1;A;20220620000806;1657;10
24319737191;2;D;20220620000711;1724;10
24319737202;2;A;20220620000807;1725;10
24319966721;1;M;20220620000475;1690;9
24320025221;1;M;20220620000475;1690;8
24320259998;1;D;20220620000475;1690;8
24320260011;1;D;20220620000507;1690;4
24320260025;1;D;20220620000513;1690;1
24320260038;1;D;20220620000514;1690;1
